# Configuracion:
# Concentracion g/m^3_=_18600.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_238183.38597342762
# 
Resultados:
# tau_ns_=_(1.96+/-0.06)e+02
# dphi_rad_=_6.57+/-0.01
# SAR_W/g_=_369.10+/-2.30
# Hc_kA/m_=_13.75+/-0.27
# Mr_A/m_=_267.50+/-6.99
# Magnetizacion_max_emu/g_=_33.7+/-0.9
# Suceptibilidad_a_M=0_=_(2.517+/-0.129)e-02

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
238kHz_100dA_100Mss_bobN1C20014.txt	12.76	18.41	250.34	14.09	38460.00	594.94	2.382087e+05	3.048878e+01	6.579454e+00	361.22	203.959062	4198	2.243e-02
238kHz_100dA_100Mss_bobN1C20015.txt	13.25	19.12	252.37	14.13	38460.00	595.91	2.382087e+05	3.058965e+01	6.580261e+00	363.38	204.548181	4198	2.253e-02
238kHz_100dA_100Mss_bobN1C20016.txt	13.73	19.94	253.32	14.10	38460.00	599.21	2.381519e+05	3.074878e+01	6.578574e+00	363.17	203.317808	4199	2.273e-02
238kHz_100dA_100Mss_bobN1C20017.txt	14.21	20.67	255.70	14.14	38460.00	601.69	2.382087e+05	3.092159e+01	6.579765e+00	366.73	204.188787	4198	2.312e-02
238kHz_100dA_100Mss_bobN1C20018.txt	14.66	21.26	256.20	14.11	38460.00	602.30	2.382087e+05	3.095978e+01	6.579336e+00	366.66	203.873325	4198	2.313e-02
238kHz_100dA_100Mss_bobN1C20019.txt	15.57	22.33	259.03	14.09	38460.00	605.79	2.382087e+05	3.118550e+01	6.578950e+00	368.87	203.592548	4198	2.355e-02
238kHz_100dA_100Mss_bobN1C20020.txt	16.04	22.84	260.48	14.04	38460.00	610.50	2.382087e+05	3.143496e+01	6.576654e+00	369.02	201.918034	4198	2.387e-02
238kHz_100dA_100Mss_bobN1C20021.txt	16.49	23.34	261.06	14.09	38460.00	609.10	2.382087e+05	3.137555e+01	6.578339e+00	370.37	203.145903	4198	2.367e-02
238kHz_100dA_100Mss_bobN1C20022.txt	16.94	23.83	259.80	14.05	38460.00	609.12	2.382087e+05	3.131143e+01	6.576230e+00	367.05	201.606991	4198	2.371e-02
238kHz_100dA_100Mss_bobN1C20023.txt	17.4	24.34	261.28	14.03	38460.00	610.97	2.382087e+05	3.147226e+01	6.576235e+00	368.94	201.612225	4198	2.403e-02
